Target ID,RA,DEC,Plx,Pwd,GmagCorr,GMAG,BP-RP,TeffH,MassH,TeffHe,MassHe,Teffmix,Massmix
46199750.0,234.1454916075544,-5.877703998646382,14.52090550400565,0.999289,15.440908,11.250875974454306,-0.26015282,19903.77,0.7898211,20687.17,0.8550866,20673.54,0.8584324
235567807.0,234.066522248604,50.23001943338624,14.660277377814019,0.957859,15.77934,11.610050727311261,0.27086067,8767.295,0.3198936,8697.206,0.3139371,8247.932,0.2668597
393116651.0,233.8462044579636,11.260561812088104,24.134520619282885,0.995845,15.460202,12.373395601641338,0.09104729,10735.7,0.7621292,10541.93,0.6821114,10191.9,0.6243263
186695693.0,233.7995153520246,-26.933012275013873,13.751659520367589,0.998948,15.737673,11.429448360998997,-0.07712364,13365.0,0.562282,13140.04,0.5238837,13044.58,0.5214167
446177797.0,233.7911541704025,3.1875618248169935,3.83460418693142,0.996297,15.902569,8.82117152779041,-0.46126175,52004.48,0.6005182,nan,nan,nan,nan
157110489.0,233.7734531650516,12.79509004208615,51.94608187314988,0.99797,15.590476,14.168240014494188,0.7940893,5914.82,0.627754,5790.239,0.561378,nan,nan
20996793.0,233.5247116279967,-2.452866514842616,23.996929773765704,0.999788,13.988785,10.889563192845797,-0.22881985,17949.34,0.5773748,18304.14,0.6229545,18246.97,0.6252497
149367380.0,232.6542460698511,-35.91812045840029,11.192819874560918,0.995459,14.322969,9.567666056667916,-0.30473614,21566.22,0.3987133,24971.25,0.4310853,25004.72,0.4332409
425639147.0,232.6421493744734,-75.09065359460362,7.392340329612535,0.999131,15.827098,10.171007656677546,-0.32190037,22860.74,0.4991656,26869.77,0.5394503,26906.48,0.5432978
160119816.0,232.6130531953146,87.81357573490257,3.081622189195226,0.990258,15.597599,8.041495992488734,-0.5250778,nan,nan,nan,nan,nan,nan
393015278.0,232.4602685654527,8.929607983621617,18.358445792943964,0.999701,14.31959,10.63876917236447,-0.29570007,21505.17,0.614221,23955.23,0.6727492,23987.53,0.6767954
235559031.0,232.4292122706512,48.60685514594209,7.229848232181529,0.996953,14.444905,8.740551184816248,-0.49666595,46881.46,0.5596849,nan,nan,nan,nan
393016105.0,232.4228899946687,6.066811962207682,11.38519356656164,0.999242,15.993979,11.275681547625926,-0.11656189,14316.24,0.5547851,14196.12,0.5388992,14107.59,0.5391349
54660667.0,232.3752489638747,-35.6602673631337,13.167189463761382,0.980402,15.911984,11.509448913531532,0.15247154,9785.844,0.3899494,9739.89,0.375772,9298.675,0.3286279
1103322087.0,232.2061857082189,-1.4828347541927691,18.96819208466502,0.995833,15.19009,11.580219874194821,0.03031826,10401.78,0.4431294,11253.11,0.4719519,10932.62,0.4523341
185053274.0,232.1159549584877,-25.250916110757583,19.309170276256534,0.99868,15.385687,11.814504936143882,-0.14540768,15268.62,0.8223997,14556.12,0.7870592,14451.44,0.7867608
150808542.0,231.9098919773506,-45.03559024137604,10.536294428873532,0.999667,15.481651,10.595090796942465,-0.2583046,18917.71,0.506934,19773.03,0.5604424,19751.29,0.5634106
383522624.0,231.9027714306163,25.58401519545084,11.808215109716327,0.999639,15.726628,11.091298477634659,-0.29292297,22139.91,0.8000145,24520.88,0.863024,24554.64,0.8669167
1167487178.0,231.7926938961307,-41.60972597511054,3.3708891345481167,0.939591,15.82601,8.464732096409584,-0.13391876,nan,nan,nan,nan,nan,nan
148823208.0,231.1051480783665,-39.915355485445176,12.443853037602837,0.99817,15.470342,10.945116049593697,-0.037837982,12147.11,0.395648,12343.78,0.403496,12202.45,0.3981941
1103347368.0,231.0139418998121,-0.506400415297158,15.539932510792257,0.988579,15.814596,11.771841817888232,0.116244316,10249.57,0.4676356,10240.41,0.4583675,9839.092,0.422507
54073893.0,230.8168808056979,-34.20315652643039,30.635244715507298,0.995143,15.370509,12.801615916857903,0.21228504,9365.645,0.7633252,9126.548,0.6914096,8710.826,0.5951996
284293102.0,230.794338077719,30.89558682638971,10.055606455598493,0.999324,15.170733,10.182774792383508,-0.35482407,25564.93,0.5774243,30615.73,0.6694176,30665.22,0.6733235
198307399.0,230.3829198956979,38.21266265541688,10.18933016364079,0.999737,15.77056,10.811288438890234,-0.26828003,20329.2,0.6324984,21419.84,0.6954111,21424.9,0.699298
180289765.0,230.3780275910117,-0.5160343525120201,14.1300908834762,0.999781,15.382728,11.133452398989169,-0.15630817,15381.2,0.5537603,15232.24,0.5499811,15127.95,0.550247
1152812302.0,229.7812819740319,-48.907728365644424,28.259854761499465,0.995329,15.537917,12.79376676468721,0.19662762,9531.435,0.7848003,9289.33,0.7122002,8872.082,0.6190342
366494784.0,229.4776833313309,10.511966456597836,8.62561119829425,0.99971,15.995105,10.67405418129637,-0.24052048,18640.3,0.5207738,19189.95,0.5664136,19145.98,0.568749
76655291.0,229.0882922984566,-35.761962294715346,8.661166785231709,0.999521,15.755491,10.443373265446281,-0.27079105,20481.82,0.5038788,21890.95,0.5516111,21902.68,0.5550764
230059745.0,228.9706585010161,66.71233966143805,26.163541605673657,0.995437,15.421409,12.509891310942187,0.13220406,10297.45,0.7691801,10056.1,0.6875469,9658.174,0.6135443
233647819.0,228.6961593087113,44.026878972724475,8.413416365289994,0.998511,15.360275,9.985137178171055,-0.39010525,27604.75,0.5765423,33819.76,0.6689682,33895.21,0.672882
141344457.0,228.6291918177188,-46.4321073254563,44.27070083208887,0.994,15.042947,13.273528801384483,0.35838795,8027.458,0.7415123,7862.426,0.6832174,7541.137,0.5895813
461256602.0,228.5886558694128,0.7978832459016985,6.445121594532506,0.998398,15.883505,9.929660443678364,-0.33587933,25120.79,0.4792562,29704.4,0.5046739,29764.16,0.508364
38840459.0,228.5540618115775,-4.992616430570885,3.414276462831067,0.931877,15.334708,8.001201634578482,-0.39961624,69380.33,0.5423363,nan,nan,nan,nan
67834584.0,227.8642337980401,32.07191630733673,29.282034893204052,0.999246,14.143891,11.476897603600392,-0.13355255,14769.95,0.6612384,14408.84,0.6382976,14312.55,0.638349
313405046.0,227.8603741133203,53.435660233470145,12.838902917748692,0.999207,15.99179,11.534429392422854,-0.13476753,14951.08,0.6899133,14516.06,0.6645451,14416.46,0.6645111
403126598.0,227.7926613192662,-77.18858837427511,12.42083246320453,0.99979,15.656449,11.127202837416963,-0.19267464,16656.16,0.6134452,16696.06,0.6372085,16613.53,0.6391206
20240056.0,227.7903075895759,40.80006342470798,18.190444605426254,0.957234,15.658522,11.957738222669253,0.33460712,8266.156,0.3454325,8162.514,0.3394434,7758.318,0.2815824
257062199.0,227.7647978910509,76.8967947113588,15.250619970957004,0.999816,15.145609,11.062046397274413,-0.18362999,16538.72,0.5765895,16506.19,0.5940871,16418.97,0.595734
79177267.0,227.6203318772611,-10.755301874591265,16.86497542834853,0.981857,15.392278,11.527206281462973,0.13995266,9913.531,0.4040297,9875.897,0.3896611,9443.554,0.3454917
165624606.0,227.4734556321568,54.66237718050847,11.661478362491536,0.999832,15.729165,11.062933131199916,-0.20258713,17092.83,0.6040881,17164.77,0.6331481,17092.08,0.6353548
351345015.0,227.4162878439038,21.837576006246664,13.872194674810267,0.999737,14.977211,10.68793687266852,-0.26261234,20248.58,0.5816866,21385.92,0.6410708,21390.76,0.6448502
202440506.0,227.4111112184291,63.53996865359767,28.712405974404376,0.994574,14.728665,12.01901328189237,0.119924545,10316.81,0.5728779,10186.67,0.4977979,9787.903,0.4748428
160747321.0,227.3036769040863,-47.21382117500443,10.507903028794717,0.995159,15.875657,10.983237363035567,0.0067739487,17455.18,0.5887844,15426.88,0.5014749,15309.35,0.5010427
1130555970.0,226.9249731903639,-59.46539447877911,12.371013274781573,0.999719,15.197368,10.659394032758161,-0.2818861,20493.74,0.5866427,21462.27,0.6389473,21468.13,0.6427346
192770322.0,226.6898227133939,-7.382869416210782,11.848374279826807,0.999287,15.948476,11.316769661279388,-0.114234924,14247.36,0.5617839,13946.59,0.5323285,13861.67,0.5324506
192767630.0,226.5805976357361,-9.506063745999878,21.14227489048475,0.998624,15.183114,11.808872627799364,-0.030836105,12432.65,0.6778878,12315.13,0.6171387,12160.02,0.6051384
192745310.0,226.4545443297179,-7.244792847970629,37.08223709770063,0.995222,15.762831,13.608660366183749,0.5851841,6668.067,0.5903811,6544.741,0.53121,nan,nan
402972169.0,226.2006203353697,-73.55780425384182,14.308469020268122,0.998745,15.730396,11.508362108446882,-0.043854713,12501.91,0.5527844,12436.85,0.5045707,12299.2,0.49566
460380271.0,226.0990105954318,3.0427397537926093,15.006532408768212,0.99928,15.546264,11.427665447213295,-0.13834476,15063.72,0.6527016,14771.35,0.6376525,14668.17,0.6376407
440952699.0,225.8524353389473,-24.691552720501488,38.51144034415773,0.962939,15.767809,13.695757722803549,0.8489971,5666.05,0.3948038,5600.905,0.3878342,nan,nan
1101376335.0,225.4845057626377,30.38307578919634,14.921121355020526,0.999398,14.421108,10.290115558583032,-0.33914185,24276.53,0.5759739,28714.71,0.6153039,28750.31,0.619313
67741959.0,225.4211248194762,34.53314879914686,13.107695747260735,0.999477,15.849859,11.437490998102625,-0.28786373,21800.31,0.9228786,23358.74,0.9852132,23377.78,0.9885982
121351488.0,225.1671539827737,-37.06050707132373,17.22757892863836,0.999691,15.024193,11.205314051677053,-0.18484306,16294.18,0.6242723,16060.16,0.6287601,15959.99,0.6297609
334129633.0,224.9350530708387,-46.61112585201008,7.022246483930916,0.999269,15.897244,10.129623846374011,-0.36385632,25809.64,0.5689144,31019.5,0.6608605,31071.18,0.6646865
406777914.0,224.8439170035009,-78.33051795510933,4.921854880285517,0.995888,15.24368,8.7043240227381,-0.4698105,45333.97,0.5265104,nan,nan,nan,nan
229874190.0,224.5277617018511,29.622205824953102,34.997480888577215,0.991923,15.498116,13.218299464793086,0.46278858,7341.563,0.5766453,7211.025,0.5207737,6934.242,0.4766676
1102690588.0,224.122636602042,81.948719799502,18.66378811561826,0.999792,14.810551,11.165549666691508,-0.16393375,15881.67,0.5823609,15573.87,0.5762829,15466.68,0.576628
323409805.0,223.8479219206698,-31.285911638649615,20.84528147154187,0.994209,15.831394,12.426433014219178,0.22297764,9223.53,0.5865667,9034.713,0.5181315,8602.982,0.4700171
158617990.0,223.8383163800204,56.929047627961396,19.228176378504468,0.999432,14.851837,11.271527644318056,-0.15534306,15456.78,0.6111431,15189.35,0.6029288,15082.91,0.6030618
148698.0,223.4679645542854,-26.37520875645304,10.606303456038441,0.999688,15.641985,10.769805182187552,-0.20526314,17526.49,0.5079588,18065.64,0.5535909,18017.89,0.5562216
446454750.0,223.4591208611477,0.4251486867546842,9.77226580309938,0.999291,15.225554,10.175530822045076,-0.35323048,25199.21,0.5673139,30165.04,0.6613226,30212.54,0.6652548
48318005.0,223.3873054249859,-30.67330107259699,11.033950120177654,0.999746,15.510299,10.723953810765195,-0.2641983,20001.19,0.5877539,20863.13,0.642711,20857.93,0.646292
72732338.0,223.0474674459679,16.634596478991792,10.216358398117771,0.999618,15.445389,10.491869393567189,-0.29509544,22067.88,0.57338,25794.52,0.6300685,25819.84,0.6341258
308730878.0,222.7719889301574,-49.75423403373751,2.2561211914011836,0.911265,15.822266,7.589077749036875,-0.43793106,83153.3,0.5699413,nan,nan,nan,nan
349673322.0,222.7020844122714,7.55741677078983,13.257103592829978,0.999709,15.510047,11.122290208583344,-0.14036083,14887.11,0.526385,14811.32,0.5201566,14711.76,0.5203386
368841212.0,222.5406690573535,4.696021017189586,16.141606979844372,0.999106,15.498485,11.538218455429686,-0.07740307,13514.21,0.6143871,13309.88,0.580088,13218.26,0.5783888
28240367.0,222.5274684561707,40.92593187883359,12.037024977787702,0.999123,15.981575,11.384170820825886,-0.094408035,13892.26,0.5697879,13706.16,0.5439108,13621.19,0.5436297
119666555.0,222.0593146666582,15.080465533748542,8.841487019935691,0.999716,15.904524,10.637150417902024,-0.2547493,19748.29,0.5440502,20582.72,0.5952289,20567.82,0.5984151
219840114.0,222.0586667875435,28.41990554282994,20.80458019607147,0.999637,14.584907,11.175701362229805,-0.3202963,23272.68,0.8769496,27357.69,0.9383761,27386.17,0.9420516
160056476.0,221.9290365189597,-38.5923338347588,6.858588429148615,0.999104,15.95418,10.139102369803052,-0.33920956,24501.0,0.5318383,28968.35,0.565545,29018.7,0.5695748
26167085.0,221.9043285834936,-9.835919098660831,16.925649381136537,0.999808,14.930446,11.07317237167367,-0.1809721,16036.85,0.5615521,15984.37,0.571518,15881.95,0.5723079
219826764.0,221.3682576906609,29.358900260119064,26.051812220545155,0.998485,14.513673,11.592862524435162,-0.033539772,12443.11,0.5847146,12351.92,0.5310162,12204.19,0.5204856
1104678819.0,220.7055508534755,-78.39811545875448,41.68513173425078,0.996076,15.948909,14.048814697357138,0.691412,6206.417,0.6651055,6079.269,0.5995702,nan,nan
159629632.0,220.35008521472,63.9594840221647,8.894708776138229,0.999498,15.717689,10.463347227033761,-0.3397684,24393.88,0.6415402,29064.63,0.6884633,29109.48,0.6928377
270898354.0,220.2798100492414,-56.03213806452889,10.239920072402931,0.999607,15.451263,10.50649515533049,-0.2870474,20693.74,0.5397035,21886.02,0.586768,21897.67,0.5904171
156507936.0,220.0202190486693,75.09282677512897,7.192873816815696,0.998162,15.262346,9.546858475820748,-0.41649914,30065.18,0.517052,37387.45,0.5973247,37342.37,0.5998994
157979698.0,219.173308502861,28.74765401198307,6.259953062259427,0.999035,15.749928,9.732783858626862,-0.4394207,32794.11,0.6378303,nan,nan,nan,nan
175494517.0,218.8595871745912,-5.8411844459659195,13.17989327890979,0.999744,15.519932,11.11949126158622,-0.22337437,17818.32,0.6563309,17886.79,0.6913285,17822.56,0.6936506
1003272481.0,218.2772514602399,-81.33899067922196,47.87776291302787,0.998497,13.424203,11.82487216806824,-0.02193737,12146.34,0.6742042,12001.03,0.6054552,11804.02,0.5872466
67990605.0,217.9853915129194,37.10851373856006,7.214403129103904,0.999024,15.232512,9.523513552031403,-0.4563961,34674.41,0.6151235,nan,nan,nan,nan
27526838.0,217.6776249039448,37.1705317419916,10.192136220856556,0.998589,15.47141,10.512735895177313,-0.09118366,13237.97,0.3472369,13575.08,0.3712278,13503.3,0.3709175
83784306.0,217.3636372856901,-27.850838619185843,9.219918933018583,0.999486,15.93488,10.758515769134931,-0.17328835,16146.14,0.4670874,16354.63,0.4703613,16265.69,0.4716027
284628173.0,216.8981332234003,53.808401344189576,19.403612233171383,0.999268,14.994548,11.433960778867982,-0.13908482,15013.24,0.6488063,14648.98,0.6287112,14548.6,0.628754
1001255955.0,216.684123764411,50.10662383965672,15.262138419065185,0.998824,14.241612,10.15968842093544,-0.26524067,25798.92,0.5796365,29220.14,0.5790612,29260.84,0.5829347
156692996.0,216.6469314331434,27.648777428644284,14.12364670224223,0.999797,15.411259,11.160992924071508,-0.17963219,16418.15,0.6071767,16190.66,0.6129467,16095.81,0.6142507
287959210.0,216.4907996320309,-3.6946689081042066,4.273542111414439,0.983244,15.522805,8.676745153163235,-0.3725834,28799.03,0.3742542,35306.12,0.405153,35350.69,0.4058352
1001265917.0,216.4810947320063,53.257044866579335,1.7706212143299156,0.979816,15.877236,7.11786468289101,-0.58528805,nan,nan,nan,nan,nan,nan
421809465.0,216.1621620566705,9.286601914116655,29.9940998640532,0.998833,14.343515,11.728694561634473,-0.028862,12390.18,0.6419778,12348.85,0.5872871,12198.09,0.5760566
320244032.0,215.9194730078058,31.5831919637517,8.772631461028036,0.999036,15.39016,10.105809031907308,-0.39005566,27742.44,0.6212023,34214.87,0.7172693,34291.99,0.7214722
242568288.0,215.5495879305162,-42.34036622452234,5.612333714498626,0.996152,15.479318,9.22503509845722,-0.4202404,30830.99,0.4845936,38320.28,0.5274958,38248.26,0.5293599
242506338.0,214.8434862088136,-44.67912745819043,16.700455988883707,0.998185,15.731226,11.844867613789582,-0.005961418,11996.95,0.667733,11869.81,0.597271,11650.24,0.5758178
421737701.0,214.6469169436045,9.488684402529318,11.54050586652183,0.999807,15.825182,11.136306191563628,-0.17489243,16061.63,0.5859779,15915.76,0.5917079,15818.17,0.5927972
1003287850.0,214.5768569125845,-81.01426109816217,23.062799854445572,0.998485,15.219456,12.03401586941703,-0.1361103,15208.12,0.9005498,14363.97,0.8571609,14260.49,0.8567327
46037580.0,214.2811803715458,-22.205694505833797,14.073933416591418,0.999158,15.796916,11.53899346829797,-0.08684635,13640.77,0.618884,13473.58,0.5893482,13384.55,0.5882852
367603862.0,214.2176945778672,75.49999988345297,9.310205643445482,0.999651,15.708198,10.552993962520098,-0.2947855,22031.41,0.5939026,25609.8,0.6517655,25633.05,0.6558221
448865254.0,214.2122700328141,-70.99265465810973,17.838385646854864,0.999007,15.267486,11.524263361957077,-0.189147,16688.7,0.7733044,16299.83,0.7765095,16209.41,0.7781418
173166521.0,214.1078859722934,31.26676009018741,8.648952939516583,0.996873,15.684957,10.369774220804008,-0.073428154,12740.5,0.305397,13186.69,0.330505,13109.92,0.3295303
459831133.0,213.3740195020319,21.628212046138913,24.1089367805518,0.999463,14.413959,11.324848840183751,-0.13534737,14823.29,0.5958566,14542.67,0.5776785,14446.44,0.5778517
449144508.0,213.2772555987827,7.92306894628144,19.286220932321356,0.998862,15.669756,12.095991623130061,-0.14267826,15607.88,0.9410288,14793.31,0.9078701,14681.55,0.9073912
417179226.0,213.1163959705049,16.593924503315876,8.352300688203984,0.999566,15.898782,10.507812380531611,-0.2670784,21102.63,0.547038,21655.35,0.5731507,21664.26,0.5767252
210958723.0,212.9972497484374,-59.346097245987806,69.44139909126426,0.992316,14.551776,13.759868243981854,0.58574677,6652.913,0.6564151,6524.642,0.5947468,nan,nan
242328781.0,212.6622159873797,-47.74434454472733,17.73617801269114,0.999673,14.350184,10.594484635670634,-0.26251316,19399.58,0.5280917,20283.28,0.5823884,20266.84,0.5855219
138207862.0,212.6123504769453,32.14218196029137,23.597050457559845,0.999777,13.998002,10.86229065824648,-0.23530674,18443.86,0.5856327,18990.75,0.6397446,18944.3,0.6422339
393965191.0,212.4384138272362,42.26680457924832,27.86208403650869,0.996379,15.066475,12.291542903509086,0.15505314,9964.726,0.6376964,9778.34,0.5600417,9354.724,0.4797968
459829370.0,212.3280958308329,22.25792014895893,13.890061602706558,0.998793,15.981244,11.694764946453105,-0.0992527,14222.18,0.7135084,13758.23,0.674478,13667.42,0.6739339
38639743.0,211.582196520786,-1.326014457456623,12.87216457897105,0.999457,15.693247,11.241504760745858,-0.1539917,15353.02,0.5895634,15132.95,0.5811002,15025.82,0.5811324
1001570405.0,211.4187731954042,74.64980535475107,17.54732120504781,0.973655,15.576916,11.797969870712961,0.20921993,9384.201,0.409719,9355.202,0.4011342,8891.065,0.3470019
125405997.0,209.7809831556127,-23.55779742063628,29.78675152196095,0.994824,14.986055,12.356171087096637,0.203475,9439.965,0.5931075,9255.639,0.5226141,8820.15,0.47455
219465698.0,209.353345300704,75.62321108991553,4.597952363787158,0.996991,15.671422,8.98424434235476,-0.49660397,53032.87,0.6645545,nan,nan,nan,nan
23769401.0,208.9864739456633,40.681807776346474,7.331989899974996,0.997751,15.530965,9.857074141567233,-0.33770657,24006.49,0.4907532,28208.51,0.4672083,28258.15,0.470546
388980047.0,208.8848592099016,0.189807821111585,13.51882106176647,0.999274,15.827924,11.482617873023214,-0.100624084,13826.99,0.6092691,13657.1,0.5828965,13570.05,0.5823908
1032751537.0,208.1788135660363,-59.0955878267955,14.725848078201858,0.977762,15.873145,11.713546681897054,0.17241287,9515.262,0.4078116,9510.321,0.3994649,9053.006,0.3482586
159585994.0,208.0432158159807,65.41649536181959,16.588936128123983,0.998414,15.542286,11.64137859418759,-0.013011932,12146.95,0.5834637,12085.47,0.5238357,11903.29,0.5085912
72546357.0,207.9741230423184,14.162582998377276,8.642223891972257,0.997276,15.246024,9.92915169818218,-0.18972397,16171.51,0.3280697,16688.1,0.3753792,16604.93,0.3756417
72511763.0,207.8448460418247,-27.56693607261863,26.591086040491863,0.994819,15.124455,12.24813582831116,0.17364788,9700.148,0.5846397,9527.595,0.5112137,9091.113,0.4715606
141872267.0,207.8349998064055,54.96176721046176,14.402518425169283,0.998251,15.829641,11.62183353962648,0.0029859543,11820.42,0.5573046,11817.28,0.4972821,11592.47,0.4766248
219460164.0,207.1815399208998,74.2626368135367,2.9386801752813367,0.992397,15.924306,8.26506753168631,-0.51064205,92091.34,0.7234242,nan,nan,nan,nan
1000350759.0,207.005338575951,23.58012342188568,84.31052432709014,0.991312,15.338058,14.967467422614536,1.2689066,4576.388,0.4565887,4625.318,0.4764194,nan,nan
379136587.0,206.8474799249123,10.35993412978256,48.05968617454268,0.992931,15.023336,13.432241063387316,0.5337572,6925.846,0.5765413,6802.773,0.5197386,nan,nan
1016214423.0,206.7918951231552,-65.20080227013409,6.421085671823055,0.998712,15.931358,9.96940065953722,-0.36201954,25934.28,0.5210687,31192.46,0.6109545,31257.91,0.6147989
219031924.0,206.6012066589057,50.683846442574065,9.862678718417918,0.999728,15.983234,10.953208835512177,-0.26918316,20175.99,0.6827478,21125.69,0.7472035,21122.73,0.7509389
141822426.0,206.5070040755758,57.009951197289666,40.048293005701275,0.999289,13.486851,11.499770787068181,-0.10845184,14092.98,0.6359912,13776.63,0.6053074,13689.07,0.605005
1000764481.0,205.3252001409939,34.36496052658336,10.480622357183917,0.999786,15.902135,11.004070258117425,-0.18014431,16616.27,0.5543715,16072.15,0.5415756,15975.19,0.5426467
165895694.0,204.8124325636852,-37.10570430855072,12.5690986894483,0.999462,15.502643,10.999163312628284,-0.33184052,23494.34,0.8206203,27808.45,0.8807538,27836.78,0.8846667
171731624.0,204.806951729395,12.141416158881814,19.392915089016164,0.999808,14.701049,11.13926433062999,-0.17314625,15986.87,0.5807933,15785.19,0.5825827,15679.89,0.5831541
153991946.0,204.7050279142714,70.28534667921708,37.72907009770777,0.999722,12.772239,10.655619238119309,-0.2785654,20317.36,0.583829,21477.68,0.6434376,21484.06,0.6472474
1012369947.0,204.5242635092557,-68.0766762220746,25.13703393455326,0.992004,15.575022,12.576591900927564,0.26716423,8832.101,0.5863838,8654.506,0.5233467,8245.677,0.4719175
22847876.0,204.4670090727626,36.62565935533973,14.370546555729005,0.999568,14.661665,10.449031392730992,-0.278368,20414.23,0.5118583,21706.4,0.5610622,21715.7,0.5645682
379057421.0,204.1404900768964,6.773910802457689,9.450308310150943,0.996618,15.395049,10.272278981728212,-0.077638626,12674.41,0.2899264,13170.83,0.3145317,13095.63,0.313549
1002786292.0,204.1160794081178,3.674479286708736,119.75661648253032,0.996521,14.37642,14.766217206070053,1.1483755,4858.353,0.4753532,4851.369,0.4633536,nan,nan
153989648.0,204.0783466104575,69.82873524948396,11.812240409130187,0.998657,15.172201,10.533862543516626,-0.4180584,30245.61,0.8570184,37994.47,0.9342149,37960.27,0.9375038
1001172297.0,204.0066956359861,48.47932294605191,27.1290308579767,0.999409,14.065881,11.233052173203488,-0.13729668,14852.84,0.5608105,14575.2,0.542549,14479.73,0.5427794
207387244.0,203.9028321809238,21.13714933749448,7.997054567054123,0.99824,15.285473,9.800123166821715,-0.38352108,27790.45,0.5216468,33544.94,0.6020785,33764.89,0.6084107
286924740.0,203.8369369892599,49.51856318955097,6.954721706795492,0.998822,15.708088,9.91948670304806,-0.4129038,29530.73,0.610515,36878.46,0.7046479,36864.94,0.7081361
445857760.0,203.7494000621561,69.75834939225167,13.452876156928538,0.999339,15.704104,11.348180144675343,-0.12169552,14617.85,0.5945781,14405.15,0.5774172,14311.21,0.5775854
365153725.0,203.3228580260472,3.350140534375501,10.593244497382518,0.999803,15.808691,10.933836005442004,-0.20435238,16878.22,0.5467719,16859.35,0.5663774,16782.85,0.5683955
288453456.0,203.1499977602966,47.06964828738651,10.87622968216544,0.999565,15.275437,10.457829206847478,-0.3175907,23038.65,0.5957861,27165.31,0.6467598,27197.19,0.6509445
321424787.0,202.7950438174077,34.1446034406794,14.63598291080315,0.9998,15.121921,10.949030054262352,-0.19502449,16728.46,0.5458063,16810.59,0.5696471,16729.34,0.5714425
321423513.0,202.7451095388818,30.497779187306712,39.151778207748755,0.996821,15.974368,13.938125554222829,0.6288004,6482.406,0.6934562,6351.469,0.6292036,nan,nan
115073581.0,202.3184833750395,-3.981104520100883,9.549064176177078,0.999723,15.737196,10.637000029145227,-0.26399517,19752.0,0.5496759,20539.59,0.6002783,20525.04,0.6034975
58534825.0,201.9827309849427,-28.288604572529103,27.477832395024784,0.990489,15.954625,13.149537480514761,0.388669,6553.861,0.4144427,6439.428,0.4040369,nan,nan
1047347550.0,201.5361962939627,-51.69338982677257,18.204337875537142,0.999748,14.416344,10.717218126399532,-0.24835682,18771.09,0.548527,19477.47,0.6039262,19449.37,0.606894
1030866835.0,201.4597492583816,-60.25189013980953,27.82427545537884,0.997662,14.767425,11.989543904025343,0.022583008,11505.69,0.6822505,11368.71,0.6065339,11080.83,0.5719799
1002132579.0,200.6284129474643,-6.200119312773557,15.72205186235769,0.999226,15.17238,11.154925616463192,-0.08349037,15446.16,0.56478,14262.74,0.494378,14176.34,0.4947895
393896214.0,200.3113995188326,46.39027682562052,30.412603324295603,0.998387,14.529536,11.944804234357608,-0.11698437,14625.1,0.8428296,13950.24,0.8002536,13853.79,0.7996895
954733198.0,199.8631153717102,-78.39274225993373,51.86204910091279,0.996604,15.964824,14.53907208288864,0.89302444,5542.043,0.6643841,5415.744,0.5967566,nan,nan
316275758.0,199.8043508641732,45.08656271274382,20.385194710130758,0.998351,14.114409,10.660982813001146,-0.08556366,13084.68,0.3712397,13361.54,0.3913983,13284.19,0.3907865
363622268.0,199.7396645322313,-45.50461488845747,7.992361636461651,0.998761,15.573205,10.086580626776815,-0.40236282,28186.21,0.6318627,34818.94,0.7260324,34882.22,0.7301764
178925140.0,199.4461952110448,-11.351632975257276,25.183127859982562,0.993502,15.566822,12.572370404444687,0.2449894,9052.131,0.6218104,8855.325,0.5542268,8437.984,0.4910726
335629347.0,199.180643592431,-15.602522554109663,17.98285965729758,0.9998,14.833664,11.107957715188908,-0.16811657,15657.32,0.5612032,15533.02,0.5630414,15428.94,0.5635373
30545382.0,199.1276996053529,-39.401587817240966,8.922055872239934,0.996644,15.773276,10.525601021937446,-0.042398453,12093.85,0.3117302,12480.6,0.3299899,12359.31,0.3257481
459822191.0,199.0902516709756,29.098249029859584,16.572523333176832,0.985805,12.8568,8.953743275106202,-0.33525276,76195.25,0.8066016,nan,nan,nan,nan
245136163.0,198.5844758102175,-52.90974188224653,9.248398151893348,0.999731,15.821524,10.651856257624893,-0.26526928,19802.3,0.5583973,20754.31,0.6147799,20746.55,0.6182227
124423510.0,198.4233815361074,-30.859689549330273,17.61397115001553,0.999755,14.513849,10.743135661799556,-0.26617146,19716.8,0.5930714,20675.66,0.6549876,20665.62,0.658477
157271533.0,198.2428677777387,58.08610465062938,32.482368518804066,0.987411,14.068155,11.6263937346983,0.11186981,10312.29,0.4507798,10323.15,0.4377124,9935.047,0.4043266
124334450.0,197.8217909410956,-30.433038528848076,17.07789477509692,0.999371,15.182638,11.344809835021072,-0.13631248,14727.49,0.6072466,14451.6,0.5880254,14356.35,0.5881671
461628781.0,197.7750294724775,16.517453142959706,20.745704362385514,0.996112,15.701282,12.28592247089707,0.08148289,10856.41,0.7426712,10634.08,0.6581165,10297.26,0.6038532
166009757.0,197.4890899152911,35.163206786110706,20.82878926342135,0.997963,15.322331,11.915651558512078,0.034555435,11437.31,0.64546,11366.3,0.5741457,11077.93,0.5401189
154903874.0,197.1826688259765,85.04004183374516,60.71101974439407,0.997015,15.808544,14.724881797163238,1.0021582,5254.444,0.628728,5155.83,0.5741041,nan,nan
953202578.0,196.9768972766946,1.5361766074707006,8.000340665443526,0.998314,15.340199,9.855740918038117,-0.37092686,25854.57,0.4902839,31066.01,0.5780398,31130.35,0.5817062
